EmployeeID,Age,Gender,Department,JobRole,EducationField,BusinessTravel,MaritalStatus,MonthlyIncome,OverTime,JobSatisfaction,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,TrainingTimesLastYear,PerformanceRating,Attrition
982,19,Male,Human Resources,Human Resources,Other,Travel_Rarely,Divorced,9930,No,1,1,15,0,2,4,No
983,38,Male,Sales,Sales Executive,Other,Travel_Frequently,Married,7820,No,4,3,10,1,0,3,No
984,42,Male,Research & Development,Laboratory Technician,Life Sciences,Travel_Frequently,Single,11435,No,1,4,2,2,1,3,No
985,59,Female,Sales,Sales Executive,Life Sciences,Travel_Rarely,Single,14723,No,4,3,10,8,1,4,No
986,33,Male,Research & Development,Research Scientist,Technical Degree,Travel_Frequently,Divorced,5372,Yes,1,2,15,10,0,4,No
987,45,Male,Human Resources,Human Resources,Technical Degree,Travel_Frequently,Married,14714,Yes,3,3,0,0,3,3,No
988,53,Female,Research & Development,Research Scientist,Medical,Travel_Rarely,Divorced,15097,Yes,3,3,1,0,2,3,No
989,27,Male,Human Resources,Human Resources,Marketing,Travel_Frequently,Married,4025,Yes,3,2,9,1,0,3,No
990,25,Male,Human Resources,Human Resources,Technical Degree,Non-Travel,Divorced,2960,No,1,1,11,7,6,3,No
991,25,Male,Human Resources,Human Resources,Life Sciences,Travel_Rarely,Married,8059,No,4,1,3,3,0,3,No
992,35,Male,Sales,Sales Executive,Technical Degree,Travel_Frequently,Married,3727,No,3,3,14,3,6,3,No
993,48,Male,Sales,Manager,Life Sciences,Travel_Frequently,Divorced,13393,No,4,2,9,4,2,4,No
994,58,Male,Human Resources,Human Resources,Life Sciences,Non-Travel,Single,16554,Yes,4,1,14,6,0,4,No
995,27,Female,Sales,Sales Executive,Medical,Non-Travel,Married,13741,No,1,3,12,5,1,3,No
996,53,Female,Human Resources,Human Resources,Technical Degree,Travel_Frequently,Single,6294,Yes,2,4,17,8,4,3,Yes
997,38,Female,Research & Development,Laboratory Technician,Life Sciences,Travel_Frequently,Married,15637,No,3,3,2,1,5,3,No
998,34,Female,Research & Development,Laboratory Technician,Other,Travel_Frequently,Single,14531,No,3,2,5,2,6,4,No
999,22,Male,Research & Development,Research Scientist,Medical,Travel_Rarely,Divorced,8231,Yes,3,4,16,5,5,3,No
1000,30,Male,Sales,Manager,Other,Travel_Frequently,Married,3566,Yes,4,1,18,8,5,4,No
1001,24,Female,Human Resources,Human Resources,Marketing,Travel_Frequently,Divorced,10828,Yes,3,3,8,8,0,4,No
1002,47,Male,Research & Development,Laboratory Technician,Technical Degree,Travel_Frequently,Married,13428,No,3,2,5,0,1,3,No
1003,31,Female,Human Resources,Human Resources,Life Sciences,Travel_Rarely,Divorced,13296,Yes,3,2,17,3,1,3,No
1004,59,Male,Sales,Manager,Technical Degree,Travel_Frequently,Single,8150,No,1,2,18,3,0,3,No
1005,40,Male,Human Resources,Human Resources,Life Sciences,Travel_Rarely,Single,11355,Yes,2,4,17,9,4,4,No
1006,41,Male,Human Resources,Human Resources,Medical,Non-Travel,Single,6724,No,1,2,16,8,2,4,No
1007,38,Female,Human Resources,Human Resources,Technical Degree,Non-Travel,Single,15066,No,1,4,3,0,4,4,No
1008,25,Female,Human Resources,Human Resources,Other,Travel_Frequently,Divorced,19550,Yes,3,4,6,4,1,3,Yes
1009,20,Male,Human Resources,Human Resources,Marketing,Travel_Rarely,Married,7036,Yes,1,2,10,2,6,3,Yes
1010,32,Male,Research & Development,Research Scientist,Technical Degree,Travel_Rarely,Single,2932,Yes,4,2,16,9,5,4,No
1011,58,Female,Research & Development,Laboratory Technician,Marketing,Non-Travel,Married,13220,No,3,1,18,1,1,4,No
1012,45,Male,Sales,Sales Executive,Marketing,Non-Travel,Single,9837,Yes,3,4,9,8,2,3,No
1013,34,Female,Research & Development,Laboratory Technician,Marketing,Non-Travel,Single,15297,Yes,1,1,19,1,5,4,No
1014,55,Female,Sales,Sales Executive,Marketing,Non-Travel,Divorced,17385,Yes,1,2,13,4,6,3,No
1015,47,Female,Sales,Sales Representative,Marketing,Travel_Frequently,Single,17959,No,4,1,20,3,4,3,No
1016,54,Female,Research & Development,Research Scientist,Technical Degree,Travel_Rarely,Married,16757,No,4,3,7,3,6,3,No
1017,44,Female,Human Resources,Human Resources,Life Sciences,Travel_Frequently,Married,11704,Yes,2,4,11,6,0,3,No
1018,56,Male,Sales,Manager,Other,Non-Travel,Single,17224,Yes,2,4,18,2,5,3,No
1019,39,Male,Human Resources,Human Resources,Marketing,Non-Travel,Married,9249,No,3,4,13,3,4,3,Yes
1020,54,Female,Human Resources,Human Resources,Technical Degree,Non-Travel,Married,14297,No,1,3,12,9,1,4,No
1021,21,Female,Sales,Manager,Marketing,Travel_Frequently,Married,8497,Yes,1,4,18,5,0,3,No
1022,57,Male,Human Resources,Human Resources,Medical,Travel_Frequently,Divorced,13994,Yes,3,2,17,3,1,4,No
1023,45,Female,Human Resources,Human Resources,Technical Degree,Travel_Frequently,Divorced,3375,No,2,3,5,4,6,3,No
1024,47,Male,Human Resources,Human Resources,Technical Degree,Travel_Rarely,Single,18030,No,3,4,11,1,3,4,No
1025,56,Female,Human Resources,Human Resources,Medical,Non-Travel,Married,4114,No,1,2,6,2,5,3,No
1026,54,Male,Sales,Sales Executive,Technical Degree,Non-Travel,Married,4309,Yes,1,4,19,1,4,4,No
1027,27,Female,Research & Development,Laboratory Technician,Other,Travel_Rarely,Married,8849,No,4,3,12,2,4,4,Yes
1028,28,Female,Research & Development,Research Scientist,Other,Travel_Frequently,Single,13348,No,3,4,17,0,6,3,No
1029,32,Male,Research & Development,Laboratory Technician,Other,Non-Travel,Married,7542,No,3,2,15,3,3,4,No
1030,44,Female,Research & Development,Research Scientist,Technical Degree,Non-Travel,Single,19529,Yes,1,1,17,0,5,3,No
1031,26,Female,Research & Development,Research Scientist,Technical Degree,Travel_Frequently,Single,8463,Yes,4,3,1,1,6,3,No
1032,20,Female,Human Resources,Human Resources,Marketing,Non-Travel,Married,5607,Yes,3,4,5,4,1,3,No
1033,28,Female,Sales,Sales Executive,Technical Degree,Travel_Rarely,Divorced,6473,Yes,1,4,8,5,6,4,No
1034,27,Female,Research & Development,Laboratory Technician,Medical,Non-Travel,Single,3241,No,1,1,12,6,6,4,No
1035,19,Male,Sales,Sales Executive,Other,Travel_Rarely,Single,10019,Yes,1,3,18,9,4,4,No
1036,56,Female,Human Resources,Human Resources,Marketing,Travel_Frequently,Single,4550,No,2,4,7,1,2,4,No
1037,35,Female,Research & Development,Laboratory Technician,Technical Degree,Travel_Frequently,Married,10287,No,3,1,19,4,0,3,No
1038,28,Female,Human Resources,Human Resources,Marketing,Travel_Rarely,Single,13117,Yes,3,3,4,0,4,3,No
1039,20,Female,Human Resources,Human Resources,Technical Degree,Travel_Rarely,Divorced,5356,No,2,4,11,9,3,4,No
1040,52,Male,Research & Development,Research Scientist,Marketing,Non-Travel,Divorced,3793,No,4,2,2,1,2,4,Yes
1041,57,Female,Research & Development,Laboratory Technician,Life Sciences,Travel_Rarely,Divorced,5210,Yes,4,3,0,0,4,4,Yes
1042,37,Male,Sales,Sales Executive,Life Sciences,Travel_Rarely,Married,9754,Yes,2,2,17,2,1,3,No
1043,57,Female,Human Resources,Human Resources,Life Sciences,Non-Travel,Married,9740,No,3,2,8,0,0,4,No
1044,51,Female,Sales,Sales Representative,Technical Degree,Travel_Frequently,Single,7054,Yes,2,2,14,1,6,4,No
1045,57,Male,Sales,Manager,Other,Non-Travel,Single,4117,Yes,4,1,3,3,5,4,Yes
1046,27,Female,Sales,Manager,Technical Degree,Non-Travel,Married,14655,No,2,1,20,0,4,3,No
1047,29,Female,Human Resources,Human Resources,Technical Degree,Travel_Rarely,Married,18920,Yes,3,3,10,6,1,4,No
1048,38,Male,Sales,Manager,Technical Degree,Non-Travel,Single,13737,No,2,3,3,2,5,3,No
1049,45,Male,Research & Development,Laboratory Technician,Life Sciences,Travel_Frequently,Married,17406,No,4,3,2,2,6,3,No
1050,50,Male,Research & Development,Laboratory Technician,Marketing,Non-Travel,Divorced,12054,Yes,1,4,11,2,0,3,No
1051,21,Female,Human Resources,Human Resources,Marketing,Non-Travel,Divorced,15702,No,4,1,17,2,0,3,No
1052,45,Female,Human Resources,Human Resources,Other,Travel_Frequently,Single,15169,Yes,3,1,4,3,2,4,No
1053,35,Male,Research & Development,Research Scientist,Medical,Travel_Frequently,Married,19838,Yes,1,1,12,1,6,4,Yes
1054,32,Female,Research & Development,Research Scientist,Technical Degree,Non-Travel,Married,18583,Yes,1,3,10,1,0,3,No
1055,59,Female,Sales,Sales Executive,Marketing,Travel_Rarely,Divorced,5160,Yes,4,3,14,0,6,3,No
1056,47,Female,Research & Development,Laboratory Technician,Life Sciences,Travel_Frequently,Married,4108,No,2,3,6,1,5,4,No
1057,32,Female,Human Resources,Human Resources,Other,Non-Travel,Divorced,18385,Yes,1,3,11,2,5,4,No
1058,38,Female,Sales,Sales Representative,Medical,Travel_Rarely,Married,6610,No,1,3,20,6,5,3,No
1059,60,Female,Sales,Manager,Technical Degree,Travel_Frequently,Single,4542,Yes,2,2,3,3,3,4,Yes
1060,24,Female,Research & Development,Laboratory Technician,Technical Degree,Travel_Rarely,Single,12463,Yes,3,2,0,0,3,3,No
1061,51,Male,Sales,Sales Representative,Life Sciences,Travel_Frequently,Married,17568,Yes,4,2,8,1,0,3,No
1062,46,Female,Sales,Manager,Marketing,Non-Travel,Married,2613,Yes,2,2,15,9,0,4,No
1063,36,Female,Research & Development,Research Scientist,Marketing,Travel_Rarely,Divorced,19989,Yes,3,2,1,1,2,3,No
1064,19,Female,Research & Development,Research Scientist,Other,Non-Travel,Divorced,4865,Yes,1,3,20,8,3,4,No
1065,50,Male,Research & Development,Research Scientist,Medical,Travel_Rarely,Divorced,6486,Yes,1,2,11,3,5,3,No
1066,60,Female,Human Resources,Human Resources,Marketing,Travel_Rarely,Divorced,12420,Yes,2,2,16,1,1,4,No
1067,22,Female,Sales,Sales Representative,Medical,Non-Travel,Divorced,12610,Yes,2,1,18,0,4,3,No
1068,49,Male,Research & Development,Research Scientist,Other,Travel_Rarely,Single,18374,No,3,2,1,0,6,3,Yes
1069,24,Female,Research & Development,Laboratory Technician,Other,Travel_Frequently,Single,15643,No,4,1,18,7,0,4,Yes
1070,51,Male,Sales,Sales Representative,Medical,Travel_Rarely,Divorced,11033,Yes,1,4,11,8,1,3,No
1071,56,Male,Human Resources,Human Resources,Medical,Travel_Frequently,Married,8214,Yes,1,1,17,7,1,4,Yes
1072,55,Female,Research & Development,Laboratory Technician,Marketing,Non-Travel,Single,8237,Yes,3,2,2,2,5,4,No
1073,39,Male,Human Resources,Human Resources,Medical,Travel_Frequently,Single,7127,Yes,3,2,4,4,2,3,No
1074,59,Male,Human Resources,Human Resources,Life Sciences,Travel_Frequently,Single,11313,No,3,2,11,4,1,4,No
1075,33,Female,Research & Development,Research Scientist,Medical,Non-Travel,Single,18347,Yes,4,4,13,3,6,3,No
1076,38,Male,Research & Development,Research Scientist,Technical Degree,Non-Travel,Divorced,14886,Yes,2,4,15,10,1,3,No
1077,48,Female,Research & Development,Research Scientist,Marketing,Travel_Rarely,Married,18694,Yes,2,3,15,1,1,4,No
1078,22,Female,Sales,Sales Executive,Marketing,Travel_Rarely,Single,4169,No,1,4,11,4,3,3,No
1079,60,Male,Research & Development,Research Scientist,Marketing,Travel_Frequently,Divorced,10569,Yes,3,2,0,0,4,4,No
1080,58,Male,Human Resources,Human Resources,Medical,Non-Travel,Divorced,19538,No,2,2,20,0,0,3,No
1081,18,Male,Human Resources,Human Resources,Marketing,Travel_Rarely,Divorced,8514,No,4,1,5,5,4,3,No
1082,50,Male,Research & Development,Research Scientist,Other,Travel_Rarely,Married,3460,No,1,4,2,1,1,3,No
1083,30,Female,Sales,Manager,Technical Degree,Travel_Rarely,Single,18666,No,1,4,11,5,1,3,Yes
1084,27,Female,Sales,Sales Representative,Technical Degree,Travel_Rarely,Married,5080,Yes,1,4,7,2,6,4,No
1085,43,Female,Human Resources,Human Resources,Technical Degree,Non-Travel,Divorced,11648,Yes,1,2,19,8,6,4,No
1086,59,Female,Research & Development,Research Scientist,Marketing,Travel_Frequently,Married,3858,Yes,1,3,9,0,6,4,No
1087,30,Male,Sales,Manager,Marketing,Non-Travel,Married,9009,No,3,3,1,0,3,3,No
1088,36,Male,Research & Development,Research Scientist,Life Sciences,Travel_Rarely,Married,4054,No,1,1,17,9,4,3,No
1089,58,Female,Human Resources,Human Resources,Marketing,Travel_Frequently,Single,9473,Yes,2,1,12,10,5,3,No
1090,42,Male,Sales,Sales Executive,Life Sciences,Travel_Rarely,Divorced,8224,No,1,2,10,7,5,3,No
1091,43,Male,Sales,Manager,Life Sciences,Travel_Rarely,Single,17199,No,4,3,12,8,0,4,No
1092,19,Female,Sales,Sales Representative,Medical,Travel_Rarely,Single,3083,No,4,2,8,7,6,4,No
1093,25,Female,Human Resources,Human Resources,Life Sciences,Travel_Rarely,Married,2624,Yes,4,2,6,3,0,4,No
1094,39,Male,Sales,Sales Representative,Technical Degree,Travel_Frequently,Married,19065,No,1,1,9,4,0,3,No
1095,60,Male,Research & Development,Laboratory Technician,Medical,Travel_Rarely,Married,11923,No,4,2,1,1,3,4,No
1096,54,Female,Research & Development,Research Scientist,Other,Travel_Rarely,Married,17521,Yes,3,2,14,2,1,4,No
1097,24,Female,Human Resources,Human Resources,Medical,Non-Travel,Married,3410,No,2,3,2,0,6,3,No
1098,58,Female,Human Resources,Human Resources,Other,Non-Travel,Married,9888,No,2,4,1,0,6,3,No
1099,38,Male,Research & Development,Laboratory Technician,Life Sciences,Travel_Frequently,Married,6351,Yes,3,1,7,4,2,3,No
1100,46,Female,Research & Development,Research Scientist,Marketing,Travel_Rarely,Married,13832,Yes,3,3,14,6,1,4,No
1101,20,Female,Human Resources,Human Resources,Medical,Travel_Rarely,Married,11536,Yes,3,1,15,6,5,3,Yes
1102,36,Female,Research & Development,Laboratory Technician,Other,Travel_Frequently,Married,7806,Yes,3,2,7,3,0,3,No
1103,60,Male,Sales,Manager,Technical Degree,Travel_Rarely,Divorced,6045,Yes,4,1,2,1,3,4,Yes
1104,55,Female,Human Resources,Human Resources,Life Sciences,Non-Travel,Divorced,18974,Yes,4,3,20,3,2,3,No
1105,56,Female,Sales,Sales Representative,Other,Travel_Frequently,Married,17260,No,1,2,6,6,6,3,No
1106,53,Male,Human Resources,Human Resources,Marketing,Travel_Frequently,Single,8550,No,1,1,8,2,6,4,Yes
1107,54,Male,Research & Development,Research Scientist,Other,Non-Travel,Single,19627,Yes,3,1,8,1,6,4,No
1108,42,Male,Research & Development,Research Scientist,Marketing,Travel_Rarely,Divorced,11766,No,2,4,19,6,1,4,No
1109,47,Male,Research & Development,Research Scientist,Marketing,Travel_Rarely,Divorced,11122,Yes,1,1,2,1,1,4,No
1110,33,Male,Research & Development,Research Scientist,Other,Travel_Rarely,Single,11200,No,3,3,16,2,0,3,No
1111,53,Male,Sales,Manager,Technical Degree,Non-Travel,Single,7633,No,4,4,0,0,1,3,No
1112,36,Male,Human Resources,Human Resources,Technical Degree,Travel_Frequently,Single,12993,No,4,1,15,8,3,3,Yes
1113,56,Male,Research & Development,Laboratory Technician,Technical Degree,Travel_Rarely,Single,11797,Yes,4,1,2,2,1,3,No
1114,26,Male,Human Resources,Human Resources,Technical Degree,Travel_Frequently,Married,17681,Yes,4,2,14,1,1,3,No
1115,53,Male,Research & Development,Research Scientist,Life Sciences,Travel_Frequently,Single,14707,Yes,1,1,20,9,0,4,No
1116,18,Female,Human Resources,Human Resources,Marketing,Travel_Rarely,Divorced,6322,No,3,3,11,6,5,4,No
1117,44,Male,Sales,Sales Executive,Other,Non-Travel,Divorced,16730,Yes,2,3,8,8,4,4,No
1118,41,Male,Sales,Sales Representative,Marketing,Travel_Rarely,Married,8836,No,4,1,3,3,1,4,No
1119,57,Female,Sales,Sales Representative,Technical Degree,Travel_Frequently,Single,11743,No,3,3,11,5,6,4,No
1120,20,Male,Sales,Sales Representative,Life Sciences,Travel_Frequently,Divorced,4331,No,2,1,0,0,6,4,No
1121,57,Male,Human Resources,Human Resources,Other,Travel_Frequently,Married,2868,Yes,3,4,1,1,0,4,Yes
1122,53,Female,Research & Development,Research Scientist,Other,Non-Travel,Single,8343,No,3,4,16,4,1,3,No
1123,33,Female,Human Resources,Human Resources,Technical Degree,Non-Travel,Single,15499,No,4,4,0,0,5,4,No
1124,37,Male,Research & Development,Research Scientist,Marketing,Non-Travel,Single,4404,Yes,1,2,4,0,1,3,No
1125,55,Female,Sales,Manager,Technical Degree,Travel_Frequently,Married,11470,Yes,4,1,3,3,0,3,Yes
1126,57,Male,Research & Development,Laboratory Technician,Other,Non-Travel,Divorced,6106,Yes,3,2,20,9,0,4,No
1127,52,Female,Research & Development,Research Scientist,Technical Degree,Travel_Frequently,Married,14234,No,2,4,0,0,6,3,No
1128,42,Female,Sales,Sales Representative,Life Sciences,Travel_Rarely,Married,10851,Yes,3,1,14,5,5,3,No
1129,26,Female,Research & Development,Research Scientist,Life Sciences,Travel_Rarely,Single,12151,Yes,1,4,14,8,3,3,No
1130,28,Male,Human Resources,Human Resources,Technical Degree,Non-Travel,Married,10586,Yes,2,3,10,2,5,3,Yes
1131,33,Female,Research & Development,Research Scientist,Technical Degree,Travel_Frequently,Divorced,3018,No,1,1,9,6,5,4,No
1132,59,Male,Sales,Manager,Medical,Travel_Frequently,Married,8657,No,4,2,3,2,2,4,Yes
1133,44,Male,Human Resources,Human Resources,Life Sciences,Non-Travel,Married,10167,No,4,3,10,0,3,4,No
1134,35,Male,Sales,Sales Representative,Life Sciences,Non-Travel,Married,17615,No,2,2,19,2,5,4,No
1135,56,Male,Research & Development,Research Scientist,Marketing,Travel_Rarely,Single,12631,No,4,3,17,10,5,4,No
1136,23,Female,Research & Development,Laboratory Technician,Technical Degree,Travel_Frequently,Divorced,3587,No,3,1,19,6,4,4,No
1137,50,Female,Research & Development,Laboratory Technician,Marketing,Non-Travel,Married,16598,No,1,1,6,5,2,4,Yes
1138,43,Female,Human Resources,Human Resources,Life Sciences,Non-Travel,Married,8728,Yes,1,4,16,4,6,4,No
1139,50,Male,Human Resources,Human Resources,Marketing,Travel_Rarely,Divorced,11715,Yes,2,3,18,7,0,3,No
1140,22,Male,Human Resources,Human Resources,Life Sciences,Travel_Rarely,Single,12113,No,2,2,16,10,6,3,No
1141,26,Male,Human Resources,Human Resources,Marketing,Non-Travel,Divorced,17985,Yes,4,1,8,6,3,4,No
1142,51,Female,Sales,Manager,Other,Travel_Frequently,Single,15144,No,1,4,1,0,1,3,No
1143,45,Female,Research & Development,Research Scientist,Technical Degree,Travel_Rarely,Divorced,19850,No,4,4,13,2,3,4,No
1144,28,Male,Sales,Sales Executive,Medical,Non-Travel,Single,17764,No,1,1,16,9,1,4,No
1145,58,Female,Sales,Sales Representative,Medical,Travel_Frequently,Married,9293,No,4,2,4,3,0,3,No
1146,20,Female,Human Resources,Human Resources,Other,Travel_Rarely,Married,17819,Yes,3,1,0,0,0,4,No
1147,50,Female,Sales,Manager,Other,Travel_Frequently,Married,2794,Yes,3,1,17,1,6,4,No
1148,51,Female,Sales,Sales Representative,Other,Travel_Frequently,Single,3462,Yes,1,3,1,0,4,3,Yes
1149,35,Male,Sales,Sales Executive,Other,Travel_Frequently,Divorced,15799,No,3,1,16,9,5,3,No
1150,51,Male,Research & Development,Laboratory Technician,Marketing,Travel_Frequently,Divorced,8204,No,4,1,1,0,1,4,Yes
1151,51,Female,Research & Development,Research Scientist,Marketing,Non-Travel,Single,19244,No,3,2,17,3,1,3,No
1152,35,Male,Research & Development,Research Scientist,Technical Degree,Travel_Rarely,Divorced,2930,No,4,1,15,0,0,3,No
1153,23,Male,Research & Development,Laboratory Technician,Other,Travel_Rarely,Divorced,13895,Yes,3,4,6,0,1,3,No
1154,35,Female,Sales,Manager,Other,Travel_Frequently,Married,8815,No,2,3,15,3,0,3,No
1155,54,Female,Sales,Sales Representative,Technical Degree,Non-Travel,Married,10948,No,1,2,7,1,0,4,No
1156,50,Male,Research & Development,Research Scientist,Other,Non-Travel,Single,3360,Yes,2,1,17,9,2,3,Yes
1157,37,Female,Human Resources,Human Resources,Medical,Non-Travel,Divorced,12005,Yes,3,2,18,1,1,4,No
1158,42,Female,Sales,Sales Representative,Other,Travel_Frequently,Married,7757,No,4,2,2,0,0,3,No
1159,31,Female,Research & Development,Laboratory Technician,Other,Travel_Rarely,Single,11037,Yes,1,4,2,1,4,3,No
1160,48,Female,Research & Development,Research Scientist,Marketing,Non-Travel,Divorced,11431,Yes,1,1,12,6,1,4,No
1161,44,Male,Human Resources,Human Resources,Other,Travel_Rarely,Single,4842,Yes,1,4,13,2,4,3,No
1162,24,Female,Research & Development,Laboratory Technician,Medical,Non-Travel,Married,9708,Yes,2,3,17,1,1,4,No
1163,44,Male,Sales,Sales Representative,Other,Travel_Rarely,Married,5251,No,4,2,4,2,5,3,No
1164,51,Female,Sales,Sales Representative,Other,Travel_Frequently,Single,11874,No,2,1,11,1,1,3,Yes
1165,35,Male,Research & Development,Research Scientist,Life Sciences,Travel_Rarely,Married,8611,No,3,3,7,1,2,3,No
1166,40,Male,Sales,Sales Executive,Marketing,Travel_Frequently,Married,4877,No,1,1,18,5,2,3,No
1167,20,Male,Human Resources,Human Resources,Marketing,Travel_Rarely,Divorced,3894,No,3,3,14,3,3,4,No
1168,24,Female,Research & Development,Laboratory Technician,Life Sciences,Travel_Frequently,Divorced,16256,No,4,2,15,5,0,3,No
1169,24,Female,Research & Development,Research Scientist,Life Sciences,Travel_Frequently,Single,13910,Yes,3,3,5,4,6,4,No
1170,58,Male,Sales,Manager,Technical Degree,Travel_Frequently,Divorced,9641,No,1,3,18,1,0,4,No
1171,57,Female,Human Resources,Human Resources,Other,Travel_Rarely,Married,12353,No,1,1,14,9,1,4,No
1172,34,Male,Human Resources,Human Resources,Life Sciences,Non-Travel,Married,17522,No,1,4,12,9,6,4,No
1173,60,Female,Research & Development,Research Scientist,Marketing,Travel_Frequently,Divorced,17968,Yes,3,3,8,2,3,4,No
1174,50,Male,Sales,Sales Executive,Medical,Non-Travel,Single,8231,Yes,1,4,7,4,4,4,No
1175,20,Male,Research & Development,Research Scientist,Technical Degree,Non-Travel,Divorced,16684,No,1,4,3,3,0,3,No
1176,44,Female,Sales,Sales Representative,Technical Degree,Travel_Frequently,Married,3190,Yes,1,2,9,0,3,3,Yes
1177,40,Male,Human Resources,Human Resources,Medical,Travel_Frequently,Divorced,11972,Yes,4,3,2,1,4,3,No
1178,22,Male,Sales,Sales Executive,Other,Travel_Frequently,Married,14130,No,1,3,8,2,2,4,No
1179,37,Male,Sales,Sales Executive,Marketing,Travel_Frequently,Divorced,11833,Yes,2,2,14,10,4,4,No
1180,19,Female,Human Resources,Human Resources,Life Sciences,Travel_Frequently,Divorced,14251,No,2,2,9,4,0,4,No
1181,47,Female,Human Resources,Human Resources,Other,Travel_Frequently,Married,8950,No,3,2,2,2,0,3,No
1182,39,Female,Research & Development,Laboratory Technician,Marketing,Travel_Frequently,Single,3471,Yes,4,2,15,1,6,3,No
1183,24,Male,Human Resources,Human Resources,Life Sciences,Travel_Frequently,Divorced,8814,Yes,4,3,16,10,5,3,No
1184,46,Male,Sales,Sales Executive,Life Sciences,Travel_Frequently,Divorced,9859,Yes,1,2,13,3,2,3,No
1185,40,Female,Sales,Sales Representative,Other,Travel_Rarely,Single,18084,No,1,1,8,7,0,3,Yes
1186,43,Female,Research & Development,Laboratory Technician,Medical,Travel_Rarely,Divorced,8011,Yes,4,3,1,1,4,4,Yes
1187,39,Male,Research & Development,Laboratory Technician,Other,Non-Travel,Divorced,17299,Yes,1,2,8,4,0,3,No
1188,22,Male,Sales,Sales Representative,Other,Travel_Rarely,Married,13177,No,1,1,10,3,1,3,No
1189,42,Female,Sales,Sales Representative,Technical Degree,Travel_Frequently,Single,4188,No,1,4,10,2,6,4,No
1190,33,Female,Research & Development,Research Scientist,Medical,Travel_Frequently,Married,9683,No,2,3,17,6,5,4,No
1191,59,Male,Human Resources,Human Resources,Marketing,Travel_Frequently,Single,8531,Yes,3,1,17,5,0,4,No
1192,53,Female,Human Resources,Human Resources,Technical Degree,Travel_Frequently,Married,9069,Yes,1,4,17,4,6,3,No
1193,57,Male,Research & Development,Laboratory Technician,Life Sciences,Travel_Rarely,Divorced,18335,No,1,2,14,1,2,3,No
1194,41,Female,Sales,Manager,Other,Travel_Rarely,Single,13048,Yes,1,2,20,5,1,3,No
1195,49,Male,Research & Development,Research Scientist,Life Sciences,Travel_Frequently,Married,19692,No,4,4,13,2,3,4,Yes
1196,30,Male,Sales,Manager,Marketing,Travel_Rarely,Married,11938,No,4,2,14,4,2,4,Yes
1197,57,Female,Research & Development,Laboratory Technician,Life Sciences,Travel_Rarely,Single,11697,No,4,4,20,10,3,4,Yes
1198,36,Male,Research & Development,Research Scientist,Medical,Travel_Frequently,Divorced,9912,No,1,1,8,0,5,4,No
1199,52,Female,Sales,Sales Representative,Other,Travel_Rarely,Single,14296,No,3,1,11,2,6,4,No
1200,26,Female,Sales,Manager,Medical,Travel_Rarely,Divorced,5034,No,4,3,4,0,5,4,No
1201,59,Female,Human Resources,Human Resources,Marketing,Travel_Rarely,Single,11762,No,2,4,2,2,6,4,No
1202,57,Female,Research & Development,Research Scientist,Life Sciences,Travel_Rarely,Divorced,7013,No,2,4,17,4,5,4,No
1203,33,Female,Sales,Sales Executive,Other,Non-Travel,Single,19332,Yes,1,2,6,0,2,3,No
1204,35,Male,Sales,Sales Representative,Technical Degree,Non-Travel,Single,9914,Yes,4,4,11,2,0,4,No
1205,29,Male,Sales,Sales Representative,Medical,Non-Travel,Married,7278,No,2,4,2,2,5,4,No
1206,48,Male,Sales,Sales Executive,Life Sciences,Travel_Rarely,Divorced,3080,No,2,1,3,0,3,3,No
1207,33,Male,Research & Development,Research Scientist,Life Sciences,Non-Travel,Married,18033,Yes,2,3,5,4,3,4,No
1208,47,Female,Sales,Sales Representative,Technical Degree,Non-Travel,Single,4410,Yes,3,3,14,10,1,4,Yes
1209,49,Female,Sales,Sales Executive,Marketing,Travel_Frequently,Married,19995,Yes,2,1,11,9,2,4,Yes
1210,57,Male,Human Resources,Human Resources,Other,Travel_Rarely,Divorced,10902,No,3,3,16,10,2,4,No
1211,26,Male,Research & Development,Laboratory Technician,Medical,Non-Travel,Single,10004,No,4,1,3,1,3,3,No
1212,23,Female,Research & Development,Research Scientist,Marketing,Non-Travel,Divorced,11699,Yes,1,4,20,5,0,3,No
1213,39,Male,Research & Development,Laboratory Technician,Medical,Non-Travel,Married,10962,No,2,1,5,1,6,3,No
1214,45,Female,Sales,Manager,Other,Travel_Rarely,Married,4957,Yes,2,2,19,0,4,3,Yes
1215,58,Male,Research & Development,Research Scientist,Other,Non-Travel,Married,5469,No,3,2,12,5,0,3,No
1216,19,Male,Research & Development,Research Scientist,Medical,Travel_Rarely,Single,13584,Yes,4,3,9,1,1,3,Yes
1217,31,Male,Human Resources,Human Resources,Life Sciences,Travel_Frequently,Single,9686,No,3,1,17,3,1,3,No
1218,42,Male,Human Resources,Human Resources,Life Sciences,Travel_Frequently,Divorced,19708,No,4,1,3,3,4,4,Yes
1219,50,Male,Research & Development,Research Scientist,Other,Non-Travel,Married,3610,Yes,3,2,5,4,0,3,No
1220,51,Female,Human Resources,Human Resources,Technical Degree,Travel_Rarely,Married,9069,No,1,1,1,0,2,4,No
1221,35,Male,Sales,Sales Representative,Medical,Non-Travel,Divorced,6248,No,3,2,7,3,2,3,No
1222,32,Female,Human Resources,Human Resources,Technical Degree,Travel_Frequently,Single,13802,Yes,3,4,17,0,3,4,No
